brand,model,car_info,user_text,price,price_evaluation,kilometer,gear,date,fuel,power,consumption,co2
Volkswagen,Scirocco,1.4 TSI R-LINE/XENON/NAVI/2.HD/U-FREI!,,15990,Fairer Preis,83224,,03/2016,Benzin,125,,
Mercedes-Benz,CLS 400,Coupe Automatik AMG Line FACELIFT,,26900,Guter Preis,95458,,11/2016,Benzin,333,,
BMW,430,i Coupé/OLED/APPLE/LED/SHZ/SBD/KAMERA/PDC/R20,,26900,Fairer Preis,89896,,01/2017,Benzin,252,,
BMW,M235,M 235i Coupe Automatik NAVI-LEDER-XENON-KAMERA,,24900,Ohne Bewertung,125000,,01/2015,Benzin,326,,
Mercedes-Benz,CLA 200,AMG-Line/Pano+Alcantara+Night-Paket,,19790,Ohne Bewertung,127000,,06/2014,Benzin,156,,
Audi,TT,COUPE 2.0 TFSI+XENON+1.HAND+RENTNERFAHRZEUG !,,19880,Guter Preis,99800,,05/2015,Benzin,230,,
BMW,118,"i ""M Sport"" Automatik LED NAVI KAMERA",,15900,Fairer Preis,109800,,11/2015,Benzin,136,,
BMW,430 Gran Coupé,430 Gran Coupe xDrive Aut. Sport Line,,23980,Fairer Preis,103980,,07/2017,Benzin,252,,
BMW,430,430i Gran Coupe xDrive Aut. Sport Line,,23980,Guter Preis,103980,,07/2017,Benzin,252,,
Volkswagen,Golf,VII Lim. 1.4 TSI Highline,,10950,Ohne Bewertung,140000,,03/2013,Benzin,140,,
Audi,TTS,2.0 TFSI Coupe quattro*NAVI+XENON+PDC+LEDER,,20950,Ohne Bewertung,98670,,12/2011,Benzin,272,,
Mercedes-Benz,CLA 200,AMG Line AMG Line Night Pakett Voll Aut.,,23600,Fairer Preis,99850,,06/2017,Benzin,156,,
BMW,228,Coupé Klimaautomtik/Sportsitze,,17250,Ohne Bewertung,72919,,07/2015,Benzin,245,,
Audi,TT,Coupe 2.0 TFSI S tronic s Line quattro ,,24990,Fairer Preis,107000,,04/2015,Benzin,230,,
BMW,440,i Gran Coupe/Xdrive/Adaptive Led/Individual,,27999,Sehr guter Preis,95500,,02/2019,Benzin,326,,
BMW,435,i M Performance*HUD*H&K*360*Kamera*,,27890,Sehr guter Preis,79858,,10/2016,Benzin,306,,
BMW,230,i Steptronic / Vollausstattung,,18500,Ohne Bewertung,108000,,04/2017,Benzin,252,,
Mercedes-Benz,E 400,Autom. - AMG Sportpaket,,28700,Ohne Bewertung,119000,,02/2015,Benzin,333,,
BMW,430,i Coupé M Performance ,,24900,Ohne Bewertung,99850,,01/2018,Benzin,252,,
Audi,TT,2.0 TFSI Coupe q. S-Tr. *2.HD *Virtual *Xenon,,25800,Ohne Bewertung,59000,,12/2014,Benzin,230,,
Audi,A5,Coupe Quattro design S-Tronic/STANDH/LED/B&O,,28900,Fairer Preis,113900,,01/2017,Benzin,252,,
Mercedes-Benz,CLS 250,CDI BE LEDER/LED ILS/COMAND/SD/CAM /DIST,,19870,Ohne Bewertung,122770,,07/2012,Diesel,204,,
BMW,640,i Coupé M Sport Edition M Sport Edition,,31500,Ohne Bewertung,108000,,12/2013,Benzin,320,,
Mercedes-Benz,E 320,Autom. Coupé- Sport Edition V6,,29500,Ohne Bewertung,86000,,05/2015,Benzin,272,,
Audi,TT,Coupe 2.0TFSI S tronic quattro S-LINE 1.HAND,,27990,Fairer Preis,92780,,06/2015,Benzin,230,,
Mercedes-Benz,CLA 250,Sport  AMG SPORT ,,24000,Sehr guter Preis,84000,,09/2017,Benzin,218,,
BMW,420,d xDrive Coupe Sport Line-LED-ALU INDIVID.,,22999,Fairer Preis,103489,,10/2017,Diesel,190,,
Ford,Mustang,MUSTANG 3.7 COUPÉ *GT OPTIK! ENTHUSIASTISCH!*,,21900,Ohne Bewertung,89645,,07/2014,Benzin,305,,
BMW,M235,i xDrive Coupé - TOP AUSSTATTUNG,,29000,Fairer Preis,103000,,05/2016,Benzin,326,,
Mercedes-Benz,C 180,Coupe*AMG Line*PANO*NAVI*LED Paket*LEDER*,,25999,Fairer Preis,79800,,03/2017,Benzin,156,,
Mercedes-Benz,CLA 180,AMG-LINE/PANO/LEDER/SHZ/BI-XENON,,17690,Guter Preis,114500,,07/2015,Benzin,122,,
BMW,218,i F22 Coupe *Sport Line *Carplay+DAB *LED LCI,,18999,Fairer Preis,98100,,10/2017,Benzin,136,,
Mercedes-Benz,C 180,C180 COUPE*AMG PAKET*PANORAMA*2 HAND*8 FACH*,,18490,Ohne Bewertung,70326,,02/2012,Benzin,156,,
Audi,S5,3.0 TFSI S tronic quattro -,,22900,Ohne Bewertung,115000,,04/2013,Benzin,333,,
Volkswagen,CC,4Motion R-Line *Vollausttattung/Top-Zustand*,,17999,Fairer Preis,125000,,06/2015,Benzin,299,,
Mercedes-Benz,C 180,CGI BE Coupe|AMG-Paket|Navi|PDC|Xenon|Auto,,19690,Ohne Bewertung,69200,,10/2011,Benzin,156,,
Mercedes-Benz,CLA 250,4Matic Sport LED*NAVI*PDC*SHZG*PANORAMA*,,24200,Guter Preis,91800,,07/2017,Benzin,218,,
BMW,M235,i xDrive Steptronic Coupé -Voll,,24999,Guter Preis,124999,,06/2015,Benzin,326,,
Mercedes-Benz,C 300,Autom. -,,27800,Guter Preis,83500,,05/2016,Benzin,245,,
Audi,TT,Coupe 1.8 TFSI *Schwarz-Paket* Xenon*Sitzheiz,,22890,Fairer Preis,90250,,10/2016,Benzin,179,,
Audi,A5,2.0 TFSI Sportback quattro S tronic,,23980,Ohne Bewertung,56880,,01/2015,Benzin,224,,
Mercedes-Benz,E 350,Coupé  *AMG PAKET*LEDER*NAVI*TOP*,,17900,Ohne Bewertung,75150,,06/2012,Benzin,306,,
Mercedes-Benz,C 250,CGI Coupe  BlueEfficiency AMG/Panorama,,17990,Ohne Bewertung,72800,,12/2012,Benzin,204,,
BMW,430 Gran Coupé,430 Gran Coupe 430i xDrive Sport Line,,19999,Sehr guter Preis,116000,,09/2016,Benzin,252,,
Mercedes-Benz,C 180,Coupé+7G+AMG+MULTIBEAM+KAMERA+AHK+AMBIENTE,,25840,Fairer Preis,78008,,08/2016,Benzin,156,,
Mercedes-Benz,E 200,E -KLASSE COUPE E 200/NAVI/PDC/SHZ/MFL/LED/,,17999,Sehr guter Preis,117200,,06/2015,Benzin,184,,
Mercedes-Benz,CLA 180,AMG Line Aut~Navi~Leder~PDC~SHZ~LED~,,19899,Guter Preis,96500,,11/2017,Benzin,122,,
BMW,M235,"i xDrive,XENON,PANO,NAVI PRO.HIFI,PDC,SHZ",,30666,Fairer Preis,93600,,04/2016,Benzin,326,,
Mercedes-Benz,C 200,4MATIC AMG Line Autom. AMG Line,,24400,Guter Preis,110000,,09/2017,Benzin,184,,
BMW,420,d XDrive Sportline Leder Automatik BiXenon,,19499,Guter Preis,122000,,12/2015,Diesel,190,,
Mercedes-Benz,CLA 200,AMG Line Leder/Burmester/Standh/Pano,,24990,Guter Preis,88664,,07/2019,Benzin,163,,
Mercedes-Benz,CLA 220 Shooting Brake,CLA 220 SB Urban Night Exklusiv VOLL TOP SH DE,,18450,Sehr guter Preis,119157,,08/2015,Diesel,177,,
BMW,430,d M Sport IAutom.IHeadUpIPanoIMemoryIGarantie,,26499,Fairer Preis,122166,,11/2015,Diesel,258,,
Mercedes-Benz,CL 500,CL Coupe CL 500 BE 4Matic,,27900,Ohne Bewertung,104000,,01/2011,Benzin,435,,
BMW,335,Coupe 335i,,19990,Ohne Bewertung,110551,,07/2010,Benzin,306,,
Mercedes-Benz,C 200,C 200 CGI BlueEfficiency*Bi-Xenon*Navi*Tüv,,17990,Ohne Bewertung,72000,,01/2013,Benzin,184,,
Volkswagen,Scirocco,Basis BMT *Navi*Kamera*Temp*Sport*Shz,,14480,Ohne Bewertung,78500,,12/2014,Diesel,150,,
Mercedes-Benz,CLA 250 Shooting Brake,4Matic*AMG-LINE*PANO*NIGH,,21850,Guter Preis,104850,,07/2017,Benzin,218,,
Mercedes-Benz,CLA 250,4Matic*AMG-LINE*PANO*NIGHT-P*KAM*NAVI*,,21850,Sehr guter Preis,104850,,07/2017,Benzin,218,,
BMW,220,2 Coupe 220 i Advantage Navi/LED/Automatik,,16900,Sehr guter Preis,94000,,09/2016,Benzin,184,,
Volkswagen,Arteon,2.0 TSI Aut. R-Line  Pano/Massage/LED,,21990,Guter Preis,133000,,04/2018,Benzin,190,,
Ford,Mustang,"MUSTANG 3.7 COUPÉ MIT EXKLUSIVEM ROUSH DESIGN!""",,21900,Ohne Bewertung,94000,,06/2012,Benzin,309,,
Mercedes-Benz,E 200,Coupe 9G-tronic Avantgarde+LED+NAVI+PANO,,27900,Fairer Preis,105300,,01/2019,Benzin,184,,
BMW,218,2-serie Coupé 218i High Executive Aut. Xenon,,15950,Sehr guter Preis,88881,,01/2016,Benzin,136,,
Audi,TT,Coupe 2.0TFSI S tronic quattro S-LINE NAVI,,27990,Fairer Preis,83795,,03/2015,Benzin,230,,
Mercedes-Benz,E 250,1.8 CGI *BlueEffi.*Avantgarde *Leder Nappa,,16990,Ohne Bewertung,70000,,03/2013,Benzin,204,,
Mercedes-Benz,C 180,CGI BlueEfficiency NAVI*TEMPOMAT*SHZ*PDC,,16490,Ohne Bewertung,85516,,11/2011,Benzin,156,,
BMW,650,i Gran Coupe M-SPORPAKET/PANORAMA/Aktivlenk,,34990,Ohne Bewertung,83000,,02/2013,Benzin,449,,
Volkswagen,Scirocco,1.4 TSI 90 kW Life ESD Navi,,13500,Ohne Bewertung,86000,,05/2014,Benzin,122,,
Mercedes-Benz,CLS 400,"4M STANDHEIZ,AIRMATIC,MASSAGE,KEYLESS",,33480,Fairer Preis,80000,,01/2016,Benzin,333,,
Audi,TT,Coupe 2.0 TFSI Coupe*SLine*Navi*LED,,24890,Fairer Preis,95988,,04/2016,Benzin,230,,
Mercedes-Benz,C 300,9G-Tr. AMG Line Coupé *19Zoll *Kamera,,29900,Guter Preis,93800,,08/2018,Benzin,258,,
BMW,218,d Coupe Sport Line NAVI*SHZ*PDC*SPORTSITZE*,,18990,Fairer Preis,96433,,08/2017,Diesel,150,,
BMW,435,i xDRIVE *LUXURY LINE*NAVI*KAMERA*LEDER*EUR6*,,20999,Ohne Bewertung,133000,,12/2013,Benzin,306,,
Audi,A5,Sportback 2.0 TDI 177PS quattro S Line Navi ,,17999,Ohne Bewertung,106662,,08/2014,Diesel,177,,
BMW,220,i A,,24900,Fairer Preis,86359,,09/2019,Benzin,184,,
Audi,A5,"Coupe 3.0 TDI qu S LINE BANG+O,KEYLESS,KAMERA",,22480,Guter Preis,95472,,08/2016,Diesel,245,,
Mercedes-Benz,C 200,Coupé AMG Line Burmester-Pano-Nav-LED-Park,,23500,Sehr guter Preis,67500,,06/2016,Benzin,184,,
Mercedes-Benz,CLA 180,/Automatik/Comand/Kamera/Panorama/Alu,,21990,Fairer Preis,96000,,10/2017,Benzin,122,,
BMW,420,4 Coupe 420 d LUXURY/BIXEN/SHZ/NAVI/LRHZ,,20990,Sehr guter Preis,93500,,05/2015,Diesel,190,,
BMW,435,i Coupé -,,30499,Fairer Preis,101000,,10/2015,Benzin,306,,
Mercedes-Benz,E 200,PANO*LED*CAM*TEMP*19ZOLL,,25900,Sehr guter Preis,97500,,07/2017,Benzin,184,,
Volkswagen,Passat CC,2.0 TSI - R-Line,,14500,Ohne Bewertung,99500,,11/2010,Benzin,200,,
Mercedes-Benz,E 300,CGI Coupe BlueEff.*66.000 KM*PANO*AHK*LED*,,25999,Ohne Bewertung,65784,,11/2013,Benzin,252,,
Mercedes-Benz,E 200,"Coupe AMG Sport Edition,Leder,Pano,Automat",,24790,Sehr guter Preis,107493,,06/2017,Benzin,184,,
BMW,640 Gran Coupé,640i xDrive Gran Coupé M-Paket 20´ATM BRONZEMATT,,29949,Ohne Bewertung,116000,,06/2013,Benzin,320,,
Audi,S5,3.0 TFSI S tronic quattro - Vollausstattung,,24500,Ohne Bewertung,79500,,04/2012,Benzin,333,,
Mercedes-Benz,C 180,Edition C*COUPE*BIXENON*LED*NAVI*AMG LINE*,,16990,Ohne Bewertung,121455,,03/2015,Benzin,156,,
BMW,420,i Coupe Sport Line HUD+NAV+HIFI+TEM+LEDER+KOM,,22820,Sehr guter Preis,61000,,07/2015,Benzin,184,,
Audi,TT,"Coupe 2.0 TFSI S tronic - S- line, RS- Optik",,23500,Ohne Bewertung,69500,,05/2014,Benzin,211,,
Volkswagen,Passat CC,2.0 TDI BMT 4Motion DSG R Line Keyless,,18900,Ohne Bewertung,89575,,08/2014,Diesel,177,,
Volkswagen,CC,Passat CC 2.0 TDI BMT 4Motion DSG R Line Keyless,,18900,Ohne Bewertung,89575,,08/2014,Diesel,177,,
Mercedes-Benz,C 200,Coupe*AMG*NIGHT*BURM*AMBI*1.HAND,,23400,Guter Preis,112400,,10/2017,Benzin,184,,
BMW,640,D PANORAMA-KAMERA-STANDHZ-SERVICE NUR BEI BMW,,27998,Guter Preis,111710,,10/2016,Diesel,313,,
Audi,TT,2.0 TFSI Coupe quattro*S-Line*Automatik*Voll,,18450,Ohne Bewertung,99000,,03/2012,Benzin,211,,
Mercedes-Benz,E 350,Coupé E 350 BlueEFFICIENCY AVANTGARDE AVANTGARDE,,15990,Ohne Bewertung,78000,,12/2011,Benzin,272,,
BMW,640,i Coupé -,,24300,Ohne Bewertung,127340,,05/2011,Benzin,320,,
BMW,220,i Coupe Advantage *AUTOMATIK*TEMPOMAT*LED*,,20950,Fairer Preis,92900,,05/2018,Benzin,184,,
Mercedes-Benz,CLA 45 AMG,4Matic*Performance*Navi*Led*Kam*,,27800,Sehr guter Preis,87711,,12/2016,Benzin,360,,
Mercedes-Benz,E 350,CGI 7G-Tronic   AMG- PAKET AMG-LINE,,15800,Ohne Bewertung,105643,,04/2011,Benzin,292,,
BMW,420 Gran Coupé,420d Gran Coupé Innovations Kamera Leder-Braun,,19999,Sehr guter Preis,119948,,09/2016,Diesel,190,,
Mercedes-Benz,C 180,"AMG Line PANO, KAMERA, PARKASSISTENZ",,25500,Erhöhter Preis,73500,,07/2016,Benzin,156,,
BMW,220,i M Sport/LEDER/Bi XENON/S.DACH/,,18999,Fairer Preis,124085,,05/2016,Benzin,184,,
Mercedes-Benz,CLA 200,-,,19750,Ohne Bewertung,78600,,06/2017,Benzin,156,,
Mercedes-Benz,CLA 200,AMG Line AMG Line,,23995,Erhöhter Preis,79000,,04/2017,Benzin,156,,
Mercedes-Benz,C 180,Coupé Navi Rückfahrkamera Spiegel-Paket,,27680,Fairer Preis,96650,,05/2019,Benzin,156,,
Mercedes-Benz,CLS 250,"d SPORTPAKET MULTIBEAM,MEMORY,STANDHEIZ.",,27680,Ohne Bewertung,88936,,03/2017,Diesel,204,,
Mercedes-Benz,CLS 350,"d 4M AMG KEYLESS,ILS,DISTRO,MEMORY,H/K",,29880,Fairer Preis,79395,,04/2015,Diesel,265,,
Audi,TTS,Coupe 2.0 TFSI 1-Hand ! 1 A Zustand !,,24998,Ohne Bewertung,69000,,02/2010,Benzin,272,,
BMW,225,d Coupe|M SPORTPAKET|NAVI|SCHALTWIPP.|EURO 6,,21900,Ohne Bewertung,91500,,06/2014,Diesel,218,,
BMW,218,i Coupe M-Sport Navi PDC Tempomat Sitzh. Reg,,16990,Fairer Preis,72950,,03/2016,Benzin,136,,
BMW,640,i Coupe xDrive M-Paket*1.Hand*Bowers&Wilkins,,31990,Ohne Bewertung,111000,,01/2014,Benzin,320,,
Mercedes-Benz,C 250,Coupe AMG LINE Automatik*Panoramadach*LED*,,27900,Fairer Preis,79250,,06/2016,Benzin,211,,
Mercedes-Benz,CLS 400,CGI 4Matic 7G-Tronic Exklusiv Sportpaket,,27490,Sehr guter Preis,122200,,04/2015,Benzin,333,,
BMW,220,"i Coupé M Sport NaviP HIFI RFK SHZ Xenon 18""",,23450,Fairer Preis,69500,,03/2017,Benzin,184,,
Mercedes-Benz,E 200,E -Klasse Coupe E 200 _ Vorzeigezustand _,,18888,Fairer Preis,123000,,04/2016,Benzin,184,,
Mercedes-Benz,C 200,Coupe 9G AMG Night-Paket Pano Navi Leder S,,25890,Guter Preis,92311,,02/2018,Benzin,184,,
Mercedes-Benz,C 180,Coupe AUTOMATIK LEDER 2 ZONEN KLIMAAUT.,,22500,Sehr guter Preis,113600,,05/2017,Benzin,156,,
Mercedes-Benz,E 300,AMG-Line*Head Up*Panorama*Kamera*,,31999,Guter Preis,102000,,11/2017,Benzin,245,,
Mercedes-Benz,E 300,Coupé  Aut/Leder/Comand/Panorama/LED/2.Hd.,,18900,Ohne Bewertung,126000,,06/2014,Benzin,252,,
BMW,220,Baureihe 2 Coupe 220 i,,17500,Ohne Bewertung,70000,,03/2015,Benzin,184,,
Audi,S5,4.2 V8 FSI tiptronic quattro AUS 2.HAND,,27990,Ohne Bewertung,98540,,06/2011,Benzin,354,,
Mercedes-Benz,C 180,"AMG-Line, Navi, LED, RFK, SHZ,",,28995,Fairer Preis,89914,,01/2019,Benzin,156,,
BMW,220,i Coupe - LENKR.HEIZ-PDC-SHZ- NAVI -TEMP-LED,,17550,Ohne Bewertung,110094,,11/2016,Benzin,184,,
Mercedes-Benz,E 200,Coupé BlueEFFICIENCY / 8-FACH / PDC /NAVI,,15900,Ohne Bewertung,113000,,07/2012,Benzin,184,,
Audi,TT,Coupe 2.0 TFSI -,,24890,Fairer Preis,79000,,09/2015,Benzin,230,,
Mercedes-Benz,E 500,Coupé E 500 AVANTGARDE AVANTGARDE,,24900,Ohne Bewertung,74800,,04/2010,Benzin,387,,
Mercedes-Benz,CLA 180 Shooting Brake,CLA Shooting Brake 180 Urban*PANO*TPM*NAV*SHZ*BT,,20999,Fairer Preis,65605,,06/2018,Benzin,122,,
Volkswagen,Scirocco,Allstar BMT/Start-Stopp,,14950,Fairer Preis,76389,,06/2016,Benzin,125,,
Audi,TT,Coupe 1.8 TFSI TIPTRONIC S-LINE*NAVI*ALCANTAR,,23950,Guter Preis,77500,,06/2016,Benzin,179,,
BMW,420,i Gran Coupe Advantage  *LED*Navi*Memory Si*,,17900,Guter Preis,99434,,06/2017,Benzin,184,,
Mercedes-Benz,CLA 200,Coupé PEAK *AMG*Pano*Navi*AUT*RKam*PTS,,23239,Fairer Preis,81098,,01/2018,Benzin,156,,
BMW,120,iA Coupe Navi Leder Xenon PDC BMW Edition,,16995,Ohne Bewertung,69000,,08/2013,Benzin,170,,
BMW,650,i xDrive Coupé M Sport  DEUTSCH 128NP,,32499,Ohne Bewertung,85000,,09/2013,Benzin,449,,
Volkswagen,CC,"2.0 TDI DSG 4MOT ""Bi-Xenon""LED""ACC""DCC""",,15999,Ohne Bewertung,126400,,07/2013,Diesel,177,,
BMW,420 Gran Coupé,420i Gran Coupé Advantage Adv...,,17900,Fairer Preis,107500,,03/2017,Benzin,184,,
BMW,218,i Coupé AUTOMATIK/MEDIA-IN/KLIMA/ECO-PRO/ALU,,16690,Sehr guter Preis,94609,,07/2017,Benzin,136,,
Mercedes-Benz,C 180,CGI Coupe AMG Line  Automatik,,17900,Ohne Bewertung,69932,,02/2015,Benzin,156,,
Audi,TT,2.0 TFSI Coupe S line-2.Hd.Leder-Navi-Xenon-,,21885,Ohne Bewertung,52845,,08/2013,Benzin,211,,
BMW,650,i xDrive*M-Paket*Soft Close*Head-Up*Kamera,,22490,Ohne Bewertung,176912,,01/2014,Benzin,408,,
Mercedes-Benz,CLS 350,BE COUPÉ SPORTPAKET|COMAND|XENON|GSD|ILS,,23990,Ohne Bewertung,63187,,09/2011,Benzin,306,,
Mercedes-Benz,C 180,C-Klasse Coupe AMG-Line,,23999,Fairer Preis,112000,,07/2017,Benzin,156,,
Audi,TT RS,Coupe 2.5 TFSI S tronic quattro -,,29900,Ohne Bewertung,105000,,05/2013,Benzin,340,,
Volkswagen,Scirocco,1.4 TSI 90 kW Team Sperrdiff. Mehrzonen,,15770,Ohne Bewertung,58000,,11/2010,Benzin,122,,
Audi,A3,ambition Xenon Navi LED Sport PDC,,15900,Ohne Bewertung,74108,,03/2014,Benzin,140,,
BMW,335,e92 335i Coupé (HS/Dt-Fzg./U-frei/Scheckheft),,26500,Ohne Bewertung,112000,,05/2010,Benzin,306,,
Audi,TT,Coupe 3.2 V6 S tronic quattro NAVI TEMPOMAT,,22990,Ohne Bewertung,99380,,05/2010,Benzin,250,,
Mercedes-Benz,E 300,Avantgarde EU6,,28890,Guter Preis,87426,,04/2017,Benzin,245,,
BMW,220,Baureihe 2 Coupe 220 i 66000 ORGINAL 1.HAND,,17900,Ohne Bewertung,66000,,05/2014,Benzin,184,,
Audi,TT,2.0 TFSI COUPE QUATTRO*S-TRONIC*NAVI*BT*XENON,,21890,Ohne Bewertung,71500,,03/2014,Benzin,211,,
BMW,325,i E92 Coupe 2.Hand*Navi*Bi-Xenon*AHK*,,9950,Ohne Bewertung,126522,,10/2006,Benzin,218,,
BMW,220,i M Sport LED+TEMPOMAT+PDC+KLIMAAUTOMATIK,,22980,Fairer Preis,51190,,10/2016,Benzin,184,,
Ford,Mustang,"MUSTANG 3.7 IM GT DESIGN, DAS DIE BLICKE FESSELT",,21900,Ohne Bewertung,114301,,07/2013,Benzin,309,,
Mercedes-Benz,E 350,Coupe BlueTec AMG Pano,,22999,Sehr guter Preis,100800,,10/2015,Diesel,258,,
Mercedes-Benz,E 200,Coupe AMG-Line *NAVI*LED*GRA*PDC*SH*BLUE*,,19910,Guter Preis,122434,,11/2016,Benzin,184,,
Mercedes-Benz,E 200,Autom. Coupé AMG Sportpaket,,26950,Guter Preis,107500,,05/2017,Benzin,184,,
Volkswagen,Scirocco,"1.4 TSI BMT Navi, Xenon",,13850,Ohne Bewertung,119000,,02/2015,Benzin,122,,
BMW,430,i xDrive Coupé M Sport LED/CarPlay/Kamera/,,27600,Fairer Preis,83892,,05/2017,Benzin,252,,
Volkswagen,Scirocco,", XENON, PDC, KEYLESS-Go..",,12750,Guter Preis,89200,,10/2014,Benzin,125,,
Audi,A5,2.0 TFSI Coupe KAMERA TEMPOMAT BI-XENON PANO,,23248,Guter Preis,93184,,06/2017,Benzin,190,,
Volkswagen,Beetle,2.0 TSI Sport Highline | Navi | Tempomat,,18900,Sehr guter Preis,58000,,08/2015,Benzin,220,,
Mercedes-Benz,C 400,4M AMG Line /Distro./Pano/SportAGA/Comand,,29990,Fairer Preis,98835,,01/2017,Benzin,333,,
Audi,A5,2.0 TFSI S tronic quattro sport,,24500,Sehr guter Preis,80000,,10/2016,Benzin,252,,
Audi,TT,COUPE TDI KLIMA+ALCANTARA+NAVI+XENON+VIRTUAL+,,26980,Erhöhter Preis,84900,,01/2016,Diesel,184,,
Mercedes-Benz,C 180,Coupe Automatik **SPORTPAKET PANO PDC**,,14900,Ohne Bewertung,109900,,10/2011,Benzin,156,,
BMW,420,4 Gran Coupe 420 i xDrive Sport Line,,17999,Sehr guter Preis,123000,,10/2015,Benzin,184,,
Mercedes-Benz,E 500,Coupé AMG/Distro/KeylessGo/Sitzbelüft.,,24990,Ohne Bewertung,119000,,10/2010,Benzin,387,,
Mercedes-Benz,CLS 350,BlueEFFICIENCY -,,29000,Ohne Bewertung,125000,,10/2012,Benzin,306,,
Volkswagen,Scirocco,1.4 TSI 118 kW Life 1. Hand,,11700,Ohne Bewertung,92314,,04/2013,Benzin,160,,
BMW,420,i xDrive Coupé Sport Line - TÜV neu,,22000,Fairer Preis,69800,,06/2017,Benzin,184,,
Mercedes-Benz,C 180,Coupe*AMG-LINE*360°KAMERA*PANO*MOD.2019*,,29688,Fairer Preis,89000,,12/2018,Benzin,156,,
BMW,230,i Steptronic Coupé M Sport M Sport,,26800,Fairer Preis,116000,,08/2017,Benzin,252,,
BMW,435,"d xDrive M-Paket,Navi",,27900,Ohne Bewertung,90000,,01/2014,Diesel,313,,
Mercedes-Benz,CLA 200,Shooting Brake 7G DCT,,19970,Fairer Preis,112000,,06/2017,Benzin,156,,
Mercedes-Benz,E 220,CDI COUPE / AMG LINE / 1.HAND/ GARANTIE/,,16990,Ohne Bewertung,124000,,08/2013,Diesel,170,,
Mercedes-Benz,E 500,E  500 Coupe,,24900,Ohne Bewertung,91000,,04/2009,Benzin,387,,
Audi,A5,Sportback 1.8 TFSI *Leder*Xenon*Navi*,,17850,Fairer Preis,107321,,06/2015,Benzin,170,,
Mercedes-Benz,C 250,Coupé*AMG-Paket*7G-Tronic*XENON*NAVI*,,15990,Ohne Bewertung,119000,,05/2014,Benzin,204,,
BMW,420,d xDrive Sport Line Coupe**NAVI*S-HEFT*HUD**,,22499,Fairer Preis,91750,,07/2015,Diesel,190,,
Mercedes-Benz,C 180,Edition 1 Autom. Edition 1,,21000,Sehr guter Preis,121000,,05/2017,Benzin,156,,
Mercedes-Benz,E 300,Coupé E 300 BlueEFFICIENCY ELEGANCE,,15990,Ohne Bewertung,110000,,08/2011,Benzin,252,,
Mercedes-Benz,CLA 200,CLA -Klasse CDI / d*Navigation*Tempomat*,,20900,Fairer Preis,98060,,03/2018,Diesel,136,,
BMW,430,i Coupé M-PAKET/CARPLAY/H&K/RFK/LED,,26300,Fairer Preis,101554,,01/2018,Benzin,252,,
BMW,218,2 Coupe 218 i M Sport LED NAVI PDC,,18999,Fairer Preis,81700,,08/2019,Benzin,136,,
BMW,640 Gran Coupé,640d GranCoupe xDrive M Paket LED Pano HeadUp 19,,30999,Ohne Bewertung,117100,,01/2014,Diesel,313,,
Mercedes-Benz,C 200,AMG Line Automatik Navi Fahrassistenz-Pake,,23750,Fairer Preis,126347,,03/2016,Benzin,184,,
Mercedes-Benz,CLS 350,CGI +Leder +Xenon,,22980,Ohne Bewertung,81724,,11/2009,Benzin,292,,
BMW,220,i Advantage Kamera Navi Keyless e-Sitze PDC ,,22800,Fairer Preis,79800,,05/2018,Benzin,184,,
Mercedes-Benz,CL 500,BlueEFFICIENCY - SERVICE + TÜV NEU,,29900,Ohne Bewertung,108000,,06/2011,Benzin,435,,
Mercedes-Benz,CL 500,*COMAND*XENON*21 ZOLL CARLSON*EXCLUSIVE*,,25499,Ohne Bewertung,99800,,04/2009,Benzin,387,,
BMW,640,iA Coupe*Prior-Design*Einzelstück*Messest..,,44990,Ohne Bewertung,100000,,05/2011,Benzin,320,,
BMW,420,d Coupe Sport-Line Xenon/Navi/Leder/Keyless,,20900,Ohne Bewertung,108000,,08/2014,Diesel,184,,
Volkswagen,Beetle,Lim. Cup TSI  *Panorama *Navi * SHZ *PDC,,11490,Ohne Bewertung,99000,,06/2014,Benzin,105,,
Mercedes-Benz,E 500,Coupé Keyless Klappen-AGA KW ILS Pano,,31999,Ohne Bewertung,92422,,11/2015,Benzin,408,,
BMW,420,"d Aut.,  Luxury Line, Leder, ACC, SD,Headup",,19950,Sehr guter Preis,85000,,08/2015,Diesel,184,,
Audi,TT,Coupe 1.8 TFSI Virtual-Xenon-Navi-PDC-TEMP,,21990,Fairer Preis,112280,,06/2016,Benzin,179,,
Volkswagen,Scirocco,2.0 TSI*AUTOMATIK*SPORTSITZE*KLIMA*ALU*,,12990,Ohne Bewertung,101139,,01/2012,Benzin,211,,
Audi,A5,Coupe 1.8 TFSI *Automatik*2.Hand*Navi*,,15999,Ohne Bewertung,94575,,08/2009,Benzin,160,,
Audi,A5,"COUPE SPORT, DSG, KAMERA, LEDER,",,23890,Fairer Preis,95153,,02/2017,Benzin,190,,
Mercedes-Benz,E 200,Coupe Sport Edition AMG Line 2 HAND,,26800,Fairer Preis,113000,,04/2017,Benzin,184,,
Audi,TT,Coupe 2.0 TFSI S-Line/Navi/Shz/Pdc/Tüv&Insp,,20890,Guter Preis,111000,,06/2016,Benzin,230,,
Audi,TT,2.0 TFSI Coupé/S-Line/quattr/B&O/Navi/Virtual,,21999,Guter Preis,139803,,03/2015,Benzin,230,,
