Unnamed: 0.1;Unnamed: 0;Brand;Model;YearMonth;cleaned_Price;Price_Eval;Kilometer;Gear_Type;Fuel_Type;Consumption;CO2_g_km;Power_PS;Price_per_km;Fuel_Cost_per_100km;Annual_Fuel_Cost;CO2_per_year;CO2_Emission_Category;Marketplace;car_age
484;484;Renault;Clio;1-9-2019;13.948;;36848.0;Schaltgetriebe;Benzin;0.0;130.0;101.0;0.00037852800694745985;0.0;0.0;2405.0;True;Auto.de;5.568.788.501.026.690
485;485;Seat;Leon;1-5-2019;19.689;;67268.0;Schaltgetriebe;Benzin;8.0;185.0;150.0;0.0002926948920734971;14.16;2619.6;3422.5;False;Auto.de;5.905.544.147.843.940
486;486;Audi;SONSTIGE;1-11-2019;36.889;;42036.0;Automatik;Benzin;8.0;185.0;245.0;0.0008775573318108289;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
487;487;Volkswagen;Polo;1-7-2019;15.189;;99250.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.00015303778337531486;14.16;2619.6;3422.5;False;Auto.de;5.738.535.249.828.880
488;488;Skoda;Kamiq;1-8-2019;20.889;;62995.0;Automatik;Benzin;8.0;185.0;116.0;0.00033159774585284546;14.16;2619.6;3422.5;False;Auto.de;5.653.661.875.427.780
489;489;Volkswagen;Crafter;1-9-2019;38.189;;43884.0;Schaltgetriebe;Diesel;7.0;186.0;140.0;0.0008702260504967642;12.39;2292.15;3441.0;False;Auto.de;5.568.788.501.026.690
490;490;Volkswagen;Touran;1-3-2019;24.289;;42619.0;Schaltgetriebe;Benzin;8.0;185.0;116.0;0.0005699101339778033;14.16;2619.6;3422.5;False;Auto.de;6.072.553.045.859
491;491;Ford;Transit;1-5-2019;20.349;;87804.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00023175481754817548;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
492;492;Ford;Transit;1-3-2019;26.489;;68000.0;Schaltgetriebe;Diesel;7.0;186.0;105.0;0.00038954411764705884;12.39;2292.15;3441.0;False;Auto.de;6.072.553.045.859
493;493;Ford;Transit;1-5-2019;20.349;;72955.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.0002789253649509972;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
494;494;Ford;Transit;1-5-2019;20.349;;72899.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00027913963154501434;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
495;495;Ford;Transit;1-5-2019;20.349;;77255.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00026340042715681833;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
496;496;Ford;Transit;1-5-2019;20.349;;89852.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00022647242131505142;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
497;497;Ford;Transit;1-5-2019;20.349;;82803.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00024575196550849607;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
498;498;Ford;Transit;1-7-2019;20.349;;90947.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00022374569804391569;12.39;2292.15;3441.0;False;Auto.de;5.738.535.249.828.880
499;499;Ford;Transit;1-5-2019;20.349;;80941.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.0002514053446337456;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
500;500;Ford;Transit;1-5-2019;20.349;;91283.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.00022292212131503128;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
501;501;Volkswagen;Golf;1-11-2019;19.689;;92055.0;Automatik;Diesel;3.0;140.0;150.0;0.0002138830047254359;53.100.000.000.000.000;9.823.500.000.000.000;2590.0;False;Auto.de;5.401.779.603.011.630
502;502;Volkswagen;Golf;1-10-2019;17.689;;86843.0;Automatik;Diesel;3.0;140.0;150.0;0.0002036894165332842;53.100.000.000.000.000;9.823.500.000.000.000;2590.0;False;Auto.de;5.486.652.977.412.730
503;503;Skoda;Octavia;1-11-2019;18.689;;91058.0;Schaltgetriebe;Diesel;2.0;135.0;116.0;0.000205242812273496;3.54;654.9;2497.5;False;Auto.de;5.401.779.603.011.630
504;504;Volkswagen;Touran;1-9-2019;28.789;;49987.0;Automatik;Diesel;2.0;163.0;150.0;0.0005759297417328506;3.54;654.9;3015.5;False;Auto.de;5.568.788.501.026.690
505;505;Audi;A4;1-6-2019;26.989;;53833.0;Automatik;Diesel;6.0;147.0;150.0;0.0005013467575650623;10.620.000.000.000.000;19.647.000.000.000.000;2719.5;False;Auto.de;5.820.670.773.442.840
506;506;Audi;A4;1-6-2019;25.689;;53833.0;Automatik;Diesel;6.0;147.0;150.0;0.0004771980012260138;10.620.000.000.000.000;19.647.000.000.000.000;2719.5;False;Auto.de;5.820.670.773.442.840
507;507;Skoda;Scala;1-11-2019;17.689;;89116.0;Schaltgetriebe;Diesel;9.0;128.0;116.0;0.00019849409758068137;15.93;2947.05;2368.0;True;Auto.de;5.401.779.603.011.630
508;508;Skoda;Octavia;1-8-2019;20.689;;87630.0;Automatik;Diesel;3.0;139.0;150.0;0.00023609494465365741;53.100.000.000.000.000;9.823.500.000.000.000;2571.5;False;Auto.de;5.653.661.875.427.780
509;509;Volkswagen;Golf;1-10-2019;21.689;;25563.0;Automatik;Diesel;4.0;141.0;150.0;0.0008484528419982005;7.08;1309.8;2608.5;False;Auto.de;5.486.652.977.412.730
510;510;Volkswagen;Touran;1-9-2019;30.089;;49987.0;Automatik;Diesel;2.0;163.0;150.0;0.0006019365034909076;3.54;654.9;3015.5;False;Auto.de;5.568.788.501.026.690
511;511;Volkswagen;Passat;1-2-2019;22.689;;68974.0;Automatik;Diesel;7.0;148.0;190.0;0.00032895003914518514;12.39;2292.15;2738.0;False;Auto.de;61.492.128.678.987
512;512;Skoda;Octavia;1-8-2019;21.989;;87630.0;Automatik;Diesel;3.0;139.0;150.0;0.0002509300467876298;53.100.000.000.000.000;9.823.500.000.000.000;2571.5;False;Auto.de;5.653.661.875.427.780
513;513;Volkswagen;Golf;1-9-2019;22.989;;52442.0;Automatik;Diesel;7.0;186.0;150.0;0.0004383700087715953;12.39;2292.15;3441.0;False;Auto.de;5.568.788.501.026.690
514;514;Skoda;Octavia;1-10-2019;19.689;;96150.0;Automatik;Diesel;3.0;139.0;150.0;0.00020477379095163806;53.100.000.000.000.000;9.823.500.000.000.000;2571.5;False;Auto.de;5.486.652.977.412.730
515;515;Hyundai;Kona;1-3-2019;18.089;;41807.0;Schaltgetriebe;Benzin;8.0;185.0;120.0;0.000432678738010381;14.16;2619.6;3422.5;False;Auto.de;6.072.553.045.859
516;516;Volkswagen;up!;1-9-2019;11.689;;21675.0;Schaltgetriebe;Benzin;4.0;123.0;60.0;0.0005392848904267589;7.08;1309.8;2275.5;True;Auto.de;5.568.788.501.026.690
517;517;Ford;Transit Connect;1-1-2019;18.789;;62133.0;Schaltgetriebe;Diesel;6.0;147.0;120.0;0.00030239969098546667;10.620.000.000.000.000;19.647.000.000.000.000;2719.5;False;Auto.de;6.234.086.242.299.790
518;518;Volkswagen;Golf;1-8-2019;18.689;;18303.0;Automatik;Elektro;;0.0;136.0;0.0010210894388897995;;;0.0;True;Auto.de;5.653.661.875.427.780
519;519;Volkswagen;Golf;1-10-2019;18.689;;39987.0;Automatik;Elektro;;0.0;136.0;0.0004673768974916848;;;0.0;True;Auto.de;5.486.652.977.412.730
520;520;Skoda;Superb;1-11-2019;28.589;;92356.0;Automatik;Diesel;7.0;186.0;190.0;0.00030955216769890424;12.39;2292.15;3441.0;False;Auto.de;5.401.779.603.011.630
521;521;Ford;Kuga;1-2-2019;21.989;;77404.0;Automatik;Diesel;5.0;197.0;180.0;0.00028408092605033334;8.85;1637.25;3644.5;False;Auto.de;61.492.128.678.987
522;522;Ford;EcoSport;1-3-2019;16.989;;75245.0;Automatik;Benzin;8.0;185.0;125.0;0.00022578244401621372;14.16;2619.6;3422.5;False;Auto.de;6.072.553.045.859
523;523;Seat;SONSTIGE;1-11-2019;16.989;;25384.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.0006692798613299717;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
524;524;Ford;Kuga;1-11-2019;21.989;;41828.0;Schaltgetriebe;Benzin;8.0;185.0;150.0;0.0005257004877115808;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
525;525;Dacia;Dokker;1-6-2019;16.948;;55153.0;Schaltgetriebe;Benzin;1.0;138.0;131.0;0.0003072906278896887;1.77;327.45;2553.0;False;Auto.de;5.820.670.773.442.840
526;526;Audi;Q2;1-11-2019;28.489;;83826.0;Automatik;Benzin;8.0;185.0;190.0;0.00033985875504020236;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
527;527;Ford;SONSTIGE;1-7-2019;30.189;;55500.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.0005439459459459459;12.39;2292.15;3441.0;False;Auto.de;5.738.535.249.828.880
528;528;Mercedes-Benz;SONSTIGE;1-10-2019;45.889;;98830.0;Automatik;Diesel;7.0;186.0;190.0;0.00046432257411717094;12.39;2292.15;3441.0;False;Auto.de;5.486.652.977.412.730
529;529;Ford;Fiesta;1-8-2019;13.589;;32200.0;Schaltgetriebe;Benzin;8.0;185.0;86.0;0.0004220186335403727;14.16;2619.6;3422.5;False;Auto.de;5.653.661.875.427.780
530;530;Dacia;Duster;1-11-2019;17.548;;52390.0;Schaltgetriebe;Benzin;0.0;162.0;131.0;0.0003349494178278297;0.0;0.0;2997.0;False;Auto.de;5.401.779.603.011.630
531;531;Volkswagen;Golf;1-9-2019;21.689;;61337.0;Automatik;Diesel;3.0;140.0;150.0;0.00035360386063876617;53.100.000.000.000.000;9.823.500.000.000.000;2590.0;False;Auto.de;5.568.788.501.026.690
532;532;Volkswagen;Golf;1-10-2019;19.689;;89766.0;Automatik;Diesel;3.0;140.0;150.0;0.00021933694271773278;53.100.000.000.000.000;9.823.500.000.000.000;2590.0;False;Auto.de;5.486.652.977.412.730
533;533;Volkswagen;T-Roc;1-10-2019;26.689;;53268.0;Automatik;Diesel;7.0;154.0;150.0;0.0005010325148306676;12.39;2292.15;2849.0;False;Auto.de;5.486.652.977.412.730
534;534;Volkswagen;Polo;1-12-2019;17.789;;5765.0;Schaltgetriebe;Benzin;5.0;126.0;80.0;0.0030856895056374676;8.85;1637.25;2331.0;True;Auto.de;5.319.644.079.397.670
535;535;Volkswagen;Golf;1-10-2019;20.989;;89766.0;Automatik;Diesel;3.0;140.0;150.0;0.00023381904061671457;53.100.000.000.000.000;9.823.500.000.000.000;2590.0;False;Auto.de;5.486.652.977.412.730
536;536;Ford;S-Max;1-6-2019;29.189;;63799.0;Automatik;Diesel;7.0;177.0;190.0;0.00045751500807222683;12.39;2292.15;3274.5;False;Auto.de;5.820.670.773.442.840
537;537;Dacia;Duster;1-11-2019;14.948;;92290.0;Schaltgetriebe;Benzin;8.0;185.0;131.0;0.0001619677104778416;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
538;538;Ford;Kuga;1-11-2019;26.289;;36200.0;Automatik;Benzin;8.0;185.0;230.0;0.0007262154696132597;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
539;539;Ford;SONSTIGE;1-10-2019;27.089;;76501.0;Schaltgetriebe;Diesel;7.0;186.0;105.0;0.0003540999464059293;12.39;2292.15;3441.0;False;Auto.de;5.486.652.977.412.730
540;540;Ford;Kuga;1-6-2019;16.548;;104999.0;Schaltgetriebe;Diesel;2.0;136.0;120.0;0.00015760150096667586;3.54;654.9;2516.0;False;Auto.de;5.820.670.773.442.840
541;541;Seat;Alhambra;1-9-2019;37.989;;61080.0;Automatik;Diesel;7.0;186.0;177.0;0.0006219548133595285;12.39;2292.15;3441.0;False;Auto.de;5.568.788.501.026.690
542;542;Audi;Q7;1-8-2019;53.589;;67464.0;Automatik;Diesel;7.0;186.0;286.0;0.0007943347563144788;12.39;2292.15;3441.0;False;Auto.de;5.653.661.875.427.780
543;543;BMW;SONSTIGE;1-10-2019;29.489;;69700.0;Automatik;Diesel;6.0;158.0;190.0;0.00042308464849354375;10.620.000.000.000.000;19.647.000.000.000.000;2923.0;False;Auto.de;5.486.652.977.412.730
544;544;Volkswagen;Passat;1-5-2019;20.689;;89840.0;Automatik;Diesel;5.0;143.0;150.0;0.00023028717720391807;8.85;1637.25;2645.5;False;Auto.de;5.905.544.147.843.940
545;545;Volkswagen;Caddy;1-11-2019;31.849;;148550.0;Automatik;Diesel;7.0;186.0;150.0;0.00021439919219118142;12.39;2292.15;3441.0;False;Auto.de;5.401.779.603.011.630
546;546;Opel;Mokka X;1-5-2019;17.289;;90500.0;Automatik;Benzin;2.0;188.0;140.0;0.00019103867403314918;3.54;654.9;3478.0;False;Auto.de;5.905.544.147.843.940
547;547;Mercedes-Benz;Vito;1-12-2019;31.289;;79590.0;Schaltgetriebe;Diesel;7.0;186.0;136.0;0.00039312727729614276;12.39;2292.15;3441.0;False;Auto.de;5.319.644.079.397.670
548;548;Mazda;CX-30;1-12-2019;23.148;;94370.0;Schaltgetriebe;Hybrid (Elektro / Benzin);8.0;85.0;180.0;0.00024528981667902935;14.16;2619.6;1572.5;True;Auto.de;5.319.644.079.397.670
549;549;Renault;Clio;1-8-2019;14.448;;75050.0;Schaltgetriebe;Benzin;8.0;185.0;101.0;0.00019251165889407063;14.16;2619.6;3422.5;False;Auto.de;5.653.661.875.427.780
550;550;Volkswagen;Polo;1-7-2019;18.289;;29163.0;Schaltgetriebe;Benzin;5.0;124.0;116.0;0.0006271302678050955;8.85;1637.25;2294.0;True;Auto.de;5.738.535.249.828.880
551;551;Ford;Fiesta;1-2-2019;17.948;;58860.0;Schaltgetriebe;Benzin;8.0;185.0;140.0;0.00030492694529391776;14.16;2619.6;3422.5;False;Auto.de;61.492.128.678.987
552;552;Volkswagen;Golf;1-3-2019;18.689;;36000.0;Automatik;Elektro;;0.0;136.0;0.0005191388888888889;;;0.0;True;Auto.de;6.072.553.045.859
553;553;Volkswagen;Golf;1-11-2019;18.689;;52242.0;Schaltgetriebe;Diesel;1.0;133.0;116.0;0.0003577389839592665;1.77;327.45;2460.5;False;Auto.de;5.401.779.603.011.630
554;554;Volkswagen;Golf;1-10-2019;22.989;;52635.0;Automatik;Diesel;4.0;143.0;150.0;0.00043676261043032206;7.08;1309.8;2645.5;False;Auto.de;5.486.652.977.412.730
555;555;Volkswagen;Golf;1-10-2019;21.689;;52635.0;Automatik;Diesel;4.0;143.0;150.0;0.0004120642158259713;7.08;1309.8;2645.5;False;Auto.de;5.486.652.977.412.730
556;556;Nissan;Qashqai;1-4-2019;21.748;;39560.0;Automatik;Benzin;8.0;185.0;159.0;0.000549747219413549;14.16;2619.6;3422.5;False;Auto.de;5.987.679.671.457.900
557;557;Renault;Captur;1-9-2019;12.948;;102855.0;Schaltgetriebe;Benzin;8.0;185.0;131.0;0.00012588595595741577;14.16;2619.6;3422.5;False;Auto.de;5.568.788.501.026.690
558;558;Mazda;3;1-11-2019;20.648;;23355.0;Schaltgetriebe;Benzin;8.0;135.0;122.0;0.0008840933418968101;14.16;2619.6;2497.5;False;Auto.de;5.401.779.603.011.630
559;559;Ford;Transit;1-11-2019;24.689;;50000.0;Schaltgetriebe;Diesel;8.0;210.0;105.0;0.00049378;14.16;2619.6;3885.0;False;Auto.de;5.401.779.603.011.630
560;560;Volkswagen;Tiguan;1-12-2019;27.189;;60340.0;Schaltgetriebe;Diesel;8.0;152.0;150.0;0.00045059661915810407;14.16;2619.6;2812.0;False;Auto.de;5.319.644.079.397.670
561;561;Renault;ZOE;1-7-2019;9.948;;30000.0;Automatik;Elektro;;0.0;72.0;0.00033160000000000004;;;0.0;True;Auto.de;5.738.535.249.828.880
562;562;Volkswagen;T-Cross;1-9-2019;19.289;;14832.0;Schaltgetriebe;Benzin;8.0;185.0;95.0;0.0013004989212513486;14.16;2619.6;3422.5;False;Auto.de;5.568.788.501.026.690
563;563;Volkswagen;Passat;1-11-2019;28.789;;53908.0;Automatik;Diesel;4.0;167.0;190.0;0.0005340394746605328;7.08;1309.8;3089.5;False;Auto.de;5.401.779.603.011.630
564;564;Volkswagen;Golf;1-11-2019;19.289;;24030.0;Schaltgetriebe;Diesel;5.0;131.0;116.0;0.0008027049521431545;8.85;1637.25;2423.5;False;Auto.de;5.401.779.603.011.630
565;565;Volkswagen;Passat;1-11-2019;30.089;;53908.0;Automatik;Diesel;4.0;167.0;190.0;0.0005581546338205832;7.08;1309.8;3089.5;False;Auto.de;5.401.779.603.011.630
566;566;Volkswagen;Polo;1-10-2019;18.689;;39270.0;Schaltgetriebe;Diesel;9.0;129.0;95.0;0.00047591036414565825;15.93;2947.05;2386.5;True;Auto.de;5.486.652.977.412.730
567;567;Volkswagen;Golf;1-11-2019;20.589;;24030.0;Schaltgetriebe;Diesel;5.0;131.0;116.0;0.0008568039950062422;8.85;1637.25;2423.5;False;Auto.de;5.401.779.603.011.630
568;568;Ford;Transit;1-3-2019;14.549;;95327.0;Schaltgetriebe;Diesel;3.0;166.0;120.0;0.00015262202733748047;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;6.072.553.045.859
569;569;Ford;Transit;1-3-2019;15.249;;79500.0;Schaltgetriebe;Diesel;3.0;166.0;120.0;0.000191811320754717;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;6.072.553.045.859
570;570;Ford;Transit;1-3-2019;14.549;;99657.0;Schaltgetriebe;Diesel;3.0;166.0;120.0;0.00014599074826655427;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;6.072.553.045.859
571;571;Ford;Transit;1-5-2019;15.249;;85175.0;Schaltgetriebe;Diesel;3.0;166.0;120.0;0.0001790314059289698;53.100.000.000.000.000;9.823.500.000.000.000;3071.0;False;Auto.de;5.905.544.147.843.940
572;572;Hyundai;i30;1-8-2019;15.689;;68900.0;Schaltgetriebe;Benzin;8.0;132.0;120.0;0.0002277068214804064;14.16;2619.6;2442.0;False;Auto.de;5.653.661.875.427.780
573;573;Mercedes-Benz;Sprinter;1-11-2019;27.489;;33638.0;Schaltgetriebe;Diesel;7.0;186.0;143.0;0.0008172007848266841;12.39;2292.15;3441.0;False;Auto.de;5.401.779.603.011.630
574;574;Audi;SONSTIGE;1-4-2019;26.689;;93029.0;Automatik;Diesel;7.0;186.0;190.0;0.0002868890346021133;12.39;2292.15;3441.0;False;Auto.de;5.987.679.671.457.900
575;575;Mazda;CX-30;1-11-2019;23.148;;34590.0;Automatik;Benzin;5.0;126.0;122.0;0.0006692107545533391;8.85;1637.25;2331.0;True;Auto.de;5.401.779.603.011.630
576;576;Jaguar;E-Pace;1-5-2019;24.448;;84400.0;Schaltgetriebe;Diesel;5.0;146.0;150.0;0.0002896682464454976;8.85;1637.25;2701.0;False;Auto.de;5.905.544.147.843.940
577;577;Opel;Adam;1-5-2019;14.048;;51800.0;Schaltgetriebe;Benzin;5.0;128.0;87.0;0.0002711969111969112;8.85;1637.25;2368.0;True;Auto.de;5.905.544.147.843.940
578;578;Land Rover;Discovery Sport;1-10-2019;26.089;;84035.0;Automatik;Diesel;7.0;186.0;150.0;0.00031045397750937106;12.39;2292.15;3441.0;False;Auto.de;5.486.652.977.412.730
579;579;Mazda;CX-5;1-8-2019;28.189;;98518.0;Automatik;Diesel;7.0;186.0;184.0;0.00028613045331817537;12.39;2292.15;3441.0;False;Auto.de;5.653.661.875.427.780
580;580;Volvo;V90;1-4-2019;29.189;;96864.0;Automatik;Diesel;7.0;186.0;190.0;0.0003013400231252065;12.39;2292.15;3441.0;False;Auto.de;5.987.679.671.457.900
581;581;Ford;Transit Connect;1-3-2019;17.089;;23896.0;Schaltgetriebe;Benzin;8.0;185.0;101.0;0.000715140609306997;14.16;2619.6;3422.5;False;Auto.de;6.072.553.045.859
582;582;Skoda;Octavia;1-11-2019;22.589;;89775.0;Automatik;Diesel;7.0;186.0;150.0;0.0002516179337231969;12.39;2292.15;3441.0;False;Auto.de;5.401.779.603.011.630
583;583;Audi;A4;1-5-2019;24.089;;74682.0;Automatik;Diesel;2.0;163.0;150.0;0.000322554296885461;3.54;654.9;3015.5;False;Auto.de;5.905.544.147.843.940
584;584;Volkswagen;Passat Variant;1-6-2019;21.589;;98445.0;Schaltgetriebe;Diesel;7.0;186.0;150.0;0.00021930011681649652;12.39;2292.15;3441.0;False;Auto.de;5.820.670.773.442.840
585;585;Volvo;SONSTIGE;1-6-2019;33.389;;75541.0;Automatik;Benzin;8.0;185.0;250.0;0.0004419983849829894;14.16;2619.6;3422.5;False;Auto.de;5.820.670.773.442.840
586;586;BMW;118;1-8-2019;23.589;;88345.0;Automatik;Diesel;7.0;186.0;150.0;0.00026701001754485254;12.39;2292.15;3441.0;False;Auto.de;5.653.661.875.427.780
587;587;Skoda;Superb;1-6-2019;21.589;;93986.0;Automatik;Diesel;7.0;186.0;150.0;0.00022970442406315832;12.39;2292.15;3441.0;False;Auto.de;5.820.670.773.442.840
588;588;Peugeot;3008;1-6-2019;23.089;;59775.0;Schaltgetriebe;Diesel;7.0;186.0;131.0;0.0003862651610204935;12.39;2292.15;3441.0;False;Auto.de;5.820.670.773.442.840
589;589;Volvo;XC90;1-10-2019;41.289;;54198.0;Automatik;Diesel;7.0;203.0;235.0;0.000761817779253847;12.39;2292.15;3755.5;False;Auto.de;5.486.652.977.412.730
590;590;Skoda;Octavia;1-9-2019;17.089;;71766.0;Schaltgetriebe;Benzin;8.0;185.0;116.0;0.00023812111584873058;14.16;2619.6;3422.5;False;Auto.de;5.568.788.501.026.690
591;591;BMW;520;1-2-2019;31.289;;62297.0;Automatik;Diesel;7.0;186.0;190.0;0.0005022553252965633;12.39;2292.15;3441.0;False;Auto.de;61.492.128.678.987
592;592;BMW;X3;1-7-2019;32.389;;71599.0;Automatik;Diesel;7.0;186.0;190.0;0.00045236665316554704;12.39;2292.15;3441.0;False;Auto.de;5.738.535.249.828.880
593;593;BMW;520;1-8-2019;27.689;;89885.0;Automatik;Diesel;7.0;186.0;190.0;0.0003080491739444846;12.39;2292.15;3441.0;False;Auto.de;5.653.661.875.427.780
594;594;Hyundai;i20;1-12-2019;14.089;;45243.0;Schaltgetriebe;Benzin;3.0;142.0;75.0;0.00031140728952545145;53.100.000.000.000.000;9.823.500.000.000.000;2627.0;False;Auto.de;5.319.644.079.397.670
595;595;Volkswagen;Touran;1-5-2019;24.089;;98790.0;Automatik;Diesel;7.0;186.0;116.0;0.0002438404696831663;12.39;2292.15;3441.0;False;Auto.de;5.905.544.147.843.940
596;596;Seat;Ateca;1-1-2019;25.589;;45500.0;Automatik;Benzin;8.0;185.0;150.0;0.0005623956043956043;14.16;2619.6;3422.5;False;Auto.de;6.234.086.242.299.790
597;597;Fiat;New Panda;1-12-2019;13.089;;48126.0;Schaltgetriebe;Benzin;8.0;185.0;69.0;0.0002719735693803765;14.16;2619.6;3422.5;False;Auto.de;5.319.644.079.397.670
598;598;Mazda;3;1-6-2019;20.648;;32660.0;Schaltgetriebe;Benzin;2.0;119.0;122.0;0.0006322106552357624;3.54;654.9;2201.5;True;Auto.de;5.820.670.773.442.840
599;599;Kia;pro cee'd;1-11-2019;22.148;;85155.0;Schaltgetriebe;Benzin;8.0;185.0;204.0;0.0002600904233456638;14.16;2619.6;3422.5;False;Auto.de;5.401.779.603.011.630
600;600;Volvo;XC60;1-12-2019;33.089;;61354.0;Automatik;Benzin;8.0;185.0;190.0;0.0005393128402386152;14.16;2619.6;3422.5;False;Auto.de;5.319.644.079.397.670
601;601;Skoda;Scala;1-12-2019;20.689;;39400.0;Automatik;Benzin;8.0;185.0;150.0;0.0005251015228426396;14.16;2619.6;3422.5;False;Auto.de;5.319.644.079.397.670
602;602;BMW;SONSTIGE;1-11-2019;33.889;;51598.0;Automatik;Diesel;7.0;186.0;190.0;0.0006567890228303423;12.39;2292.15;3441.0;False;Auto.de;5.401.779.603.011.630
603;603;Audi;Q8;1-7-2019;70.889;;80569.0;Automatik;Benzin;11.0;249.0;340.0;0.0008798545346224974;19.47;3601.95;4606.5;False;Auto.de;5.738.535.249.828.880
604;604;Mercedes-Benz;SONSTIGE;1-10-2019;41.689;;45125.0;Automatik;Benzin;1.0;166.0;197.0;0.0009238559556786703;1.77;327.45;3071.0;False;Auto.de;5.486.652.977.412.730
605;605;Smart;ForFour;1-4-2019;12.749;;38382.0;Schaltgetriebe;Benzin;8.0;185.0;71.0;0.0003321609087593143;14.16;2619.6;3422.5;False;Auto.de;5.987.679.671.457.900
606;606;Skoda;Scala;1-7-2019;17.649;;82349.0;Schaltgetriebe;Benzin;7.0;128.0;116.0;0.00021431954243524514;12.39;2292.15;2368.0;True;Auto.de;5.738.535.249.828.880
607;607;Skoda;Scala;1-8-2019;16.949;;82349.0;Schaltgetriebe;Benzin;7.0;0.0;116.0;0.00020581913563006232;12.39;2292.15;0.0;True;Auto.de;5.653.661.875.427.780
608;608;Mercedes-Benz;SONSTIGE;1-10-2019;45.589;;71748.0;Automatik;Diesel;7.0;186.0;340.0;0.0006354044712047723;12.39;2292.15;3441.0;False;Auto.de;5.486.652.977.412.730
609;609;Ford;Transit Connect;1-9-2019;19.889;;99999.0;Automatik;Diesel;7.0;186.0;120.0;0.0001988919889198892;12.39;2292.15;3441.0;False;Auto.de;5.568.788.501.026.690
610;610;Smart;ForFour;1-3-2019;13.549;;38382.0;Schaltgetriebe;Benzin;8.0;185.0;71.0;0.00035300401229743106;14.16;2619.6;3422.5;False;Auto.de;6.072.553.045.859
611;611;Seat;Leon;1-9-2019;21.589;;59313.0;Automatik;Benzin;4.0;146.0;150.0;0.0003639842867499536;7.08;1309.8;2701.0;False;Auto.de;5.568.788.501.026.690
612;612;Volkswagen;Passat;1-12-2019;31.189;;17249.0;Automatik;Diesel;6.0;156.0;190.0;0.0018081627920459157;10.620.000.000.000.000;19.647.000.000.000.000;2886.0;False;Auto.de;5.319.644.079.397.670
613;613;Volkswagen;Golf;1-2-2019;25.489;;45000.0;Automatik;Diesel;7.0;186.0;150.0;0.0005664222222222222;12.39;2292.15;3441.0;False;Auto.de;61.492.128.678.987
614;614;Seat;Alhambra;1-3-2019;35.289;;24317.0;Automatik;Diesel;7.0;176.0;150.0;0.0014512069745445573;12.39;2292.15;3256.0;False;Auto.de;6.072.553.045.859
615;615;Volkswagen;up!;1-7-2019;13.289;;5783.0;Schaltgetriebe;Benzin;2.0;117.0;60.0;0.00229794224450977;3.54;654.9;2164.5;True;Auto.de;5.738.535.249.828.880
616;616;Skoda;Scala;1-9-2019;16.689;;94215.0;Schaltgetriebe;Diesel;9.0;128.0;116.0;0.00017713739850342303;15.93;2947.05;2368.0;True;Auto.de;5.568.788.501.026.690
617;617;Volkswagen;Golf;1-5-2019;20.689;;76316.0;Automatik;Diesel;5.0;143.0;150.0;0.0002710964935269144;8.85;1637.25;2645.5;False;Auto.de;5.905.544.147.843.940
618;618;Volkswagen;Golf;1-12-2019;20.989;;38540.0;Schaltgetriebe;Diesel;3.0;139.0;116.0;0.0005446030098598859;53.100.000.000.000.000;9.823.500.000.000.000;2571.5;False;Auto.de;5.319.644.079.397.670
619;619;Volkswagen;Golf;1-12-2019;19.689;;38540.0;Schaltgetriebe;Diesel;3.0;139.0;116.0;0.0005108718214841723;53.100.000.000.000.000;9.823.500.000.000.000;2571.5;False;Auto.de;5.319.644.079.397.670
